customer_id;plan_id;signup_date;termination_date;percentage_discount
C201280;PLN004;43388;43753;0.00
C212939;PLN003;43388;43753;0.00
C388313;PLN006;43388;43753;0.00
C454020;PLN004;43388;43753;0.00
C12764;PLN004;43389;43754;0.06
C157468;PLN005;43389;43754;0.00
C134574;PLN003;43390;43755;0.00
C283146;PLN003;43390;43755;0.00
C326985;PLN005;43390;43755;0.00
C368434;PLN001;43390;;0.00
C165958;PLN003;43391;43756;0.00
C171134;PLN006;43391;43756;0.00
C267219;PLN005;43391;43756;0.00
C31290;PLN001;43392;;0.00
C275907;PLN001;43393;;0.00
C362538;PLN002;43393;;0.00
C395947;PLN002;43393;;0.00
C122711;PLN003;43394;43759;0.00
C243327;PLN001;43394;;0.01
C287322;PLN004;43394;43759;0.02
C40512;PLN001;43394;;0.00
C155145;PLN006;43395;43760;0.00
C237315;PLN005;43395;43760;0.00
C379745;PLN001;43395;;0.00
C394094;PLN003;43395;43760;0.00
C432013;PLN005;43395;43760;0.00
C109835;PLN006;43396;43761;0.00
C121992;PLN006;43396;43761;0.00
C422647;PLN003;43396;43761;0.00
C429552;PLN001;43396;;0.00
C118284;PLN006;43397;43762;0.00
C211415;PLN004;43397;43762;0.09
C234169;PLN006;43397;43762;0.00
C240210;PLN006;43397;43762;0.00
C144326;PLN003;43398;43763;0.02
C192179;PLN003;43398;43763;0.00
C215206;PLN004;43398;43763;0.00
C391223;PLN002;43398;;0.00
C441890;PLN006;43398;43763;0.00
C147333;PLN004;43399;43764;0.00
C352557;PLN003;43399;43764;0.00
C35363;PLN002;43399;;0.00
C294019;PLN001;43400;;0.00
C122923;PLN006;43401;43766;0.00
C13820;PLN001;43401;;0.00
C148950;PLN002;43401;;0.00
C159414;PLN004;43401;43766;0.00
C193997;PLN001;43402;;0.00
C377299;PLN005;43403;43768;0.00
C187864;PLN005;43111;43476;0.00
C274784;PLN003;43111;43476;0.00
C348747;PLN005;43111;43476;0.01
C448652;PLN002;43111;;0.00
C292167;PLN002;43142;;0.00
C339737;PLN004;43142;43507;0.00
C397281;PLN006;43142;43507;0.00
C120880;PLN003;43170;43535;0.00
C155387;PLN004;43170;43535;0.00
C372482;PLN002;43170;;0.00
C139164;PLN004;43201;43566;0.00
C180898;PLN003;43201;43566;0.01
C247895;PLN005;43201;43566;0.00
C391890;PLN004;43201;43566;0.00
C126789;PLN004;43231;43596;0.00
C166877;PLN003;43231;43596;0.00
C234711;PLN005;43231;43596;0.00
C273597;PLN006;43231;43596;0.00
C4492;PLN004;43231;43596;0.10
C167875;PLN002;43262;;0.00
C297500;PLN001;43262;;0.00
C307934;PLN003;43262;43627;0.04
C327192;PLN004;43262;43627;0.08
C365896;PLN005;43262;43627;0.06
C383535;PLN005;43262;43627;0.00
C188713;PLN001;43292;;0.00
C20307;PLN006;43292;43657;0.00
C237894;PLN006;43292;43657;0.00
C246829;PLN005;43292;43657;0.00
C437337;PLN006;43292;43657;0.00
C384590;PLN001;43323;;0.00
C305488;PLN005;43354;43719;0.00
C375992;PLN004;43354;43719;0.00
C128697;PLN002;43384;;0.00
C177453;PLN003;43384;43749;0.00
C39831;PLN002;43384;;0.00
C440726;PLN005;43384;43749;0.03
C129708;PLN006;43415;43780;0.00
C169921;PLN004;43415;43780;0.00
C247895;PLN001;43415;;0.00
C397541;PLN003;43415;43780;0.00
C100576;PLN002;43445;;0.10
C157569;PLN002;43445;;0.00
C195685;PLN006;43445;43810;0.00
C299350;PLN006;43445;43810;0.08
C404624;PLN003;43445;43810;0.00
C188178;PLN002;43417;;0.00
C351768;PLN005;43417;43782;0.00
C432441;PLN004;43417;43782;0.00
C162341;PLN003;43418;43783;0.00
C236351;PLN005;43418;43783;0.00
C339624;PLN006;43418;43783;0.05
C391235;PLN004;43418;43783;0.00
C134802;PLN006;43419;43784;0.00
C173447;PLN004;43419;43784;0.00
C345980;PLN003;43419;43784;0.04
C404508;PLN002;43419;;0.10
C432937;PLN006;43419;43784;0.02
C453254;PLN004;43419;43784;0.00
C126789;PLN003;43420;43785;0.00
C106264;PLN004;43421;43786;0.00
C147316;PLN005;43421;43786;0.00
C172444;PLN004;43421;43786;0.00
C384179;PLN003;43421;43786;0.00
C135553;PLN004;43422;43787;0.00
C284289;PLN003;43422;43787;0.00
C421851;PLN004;43422;43787;0.00
C308268;PLN004;43423;43788;0.00
C346101;PLN004;43423;43788;0.00
C136270;PLN006;43424;43789;0.00
C173833;PLN002;43424;;0.00
C184417;PLN002;43424;;0.01
C361989;PLN003;43424;43789;0.00
C121255;PLN005;43425;43790;0.00
C165924;PLN005;43425;43790;0.04
C433321;PLN005;43425;43790;0.00
C437583;PLN002;43425;;0.00
C269943;PLN002;43426;;0.00
C140472;PLN006;43427;43792;0.07
C301586;PLN003;43427;43792;0.00
C428335;PLN005;43427;43792;0.00
C439052;PLN004;43427;43792;0.02
C179461;PLN005;43428;43793;0.00
C340706;PLN006;43428;43793;0.00
C39139;PLN005;43428;43793;0.03
C226226;PLN002;43429;;0.09
C308163;PLN005;43429;43794;0.00
C389948;PLN006;43429;43794;0.03
C385154;PLN006;43430;43795;0.00
C248559;PLN006;43431;43796;0.02
C426192;PLN005;43431;43796;0.00
C447911;PLN004;43431;43796;0.02
C452515;PLN001;43431;;0.00
C129573;PLN002;43432;;0.00
C171845;PLN004;43432;43797;0.00
C189165;PLN001;43432;;0.10
C213999;PLN004;43432;43797;0.07
C265052;PLN003;43432;43797;0.00
C295855;PLN005;43432;43797;0.00
C334975;PLN005;43432;43797;0.00
C374038;PLN006;43432;43797;0.00
C394310;PLN001;43432;;0.00
C405116;PLN002;43432;;0.00
C245576;PLN004;43433;43798;0.00
C397652;PLN005;43433;43798;0.00
C438775;PLN001;43433;;0.00
C191681;PLN006;43434;43799;0.00
C30291;PLN005;43434;43799;0.00
C312434;PLN005;43434;43799;0.00
C319181;PLN006;43434;43799;0.00
C40388;PLN005;43112;43477;0.00
C120910;PLN005;43143;43508;0.00
C159628;PLN004;43143;43508;0.00
C236430;PLN004;43143;43508;0.00
C344913;PLN003;43143;43508;0.00
C356409;PLN004;43143;43508;0.08
C231109;PLN002;43171;;0.00
C346003;PLN004;43171;43536;0.00
C451605;PLN001;43171;;0.00
C145646;PLN006;43202;43567;0.00
C239324;PLN006;43202;43567;0.00
C105259;PLN002;43232;;0.06
C18755;PLN001;43232;;0.00
C195043;PLN005;43232;43597;0.00
C288104;PLN002;43232;;0.00
C442530;PLN002;43232;;0.00
C182741;PLN004;43263;43628;0.00
C324410;PLN005;43263;43628;0.00
C447095;PLN003;43263;43628;0.00
C364577;PLN006;43293;43658;0.00
C432427;PLN001;43293;;0.00
C188641;PLN004;43324;43689;0.02
C20654;PLN004;43324;43689;0.00
C401363;PLN005;43324;43689;0.00
C12823;PLN005;43355;43720;0.00
C226447;PLN001;43355;;0.01
C245030;PLN005;43355;43720;0.02
C378647;PLN006;43355;43720;0.00
C160184;PLN001;43385;;0.00
C266298;PLN005;43385;43750;0.00
C458530;PLN003;43385;43750;0.00
C163645;PLN005;43416;43781;0.00
C363824;PLN002;43416;;0.05
C414496;PLN002;43416;;0.00
C455791;PLN006;43416;43781;0.00
C129556;PLN004;43446;43811;0.00
C228986;PLN005;43446;43811;0.00
C250397;PLN006;43446;43811;0.00
C335775;PLN005;43446;43811;0.00
C375854;PLN002;43446;;0.00
C121267;PLN005;43447;43812;0.00
C174370;PLN006;43447;43812;0.00
C384242;PLN006;43447;43812;0.00
C13585;PLN006;43448;43813;0.00
C41825;PLN002;43449;;0.00
C435795;PLN001;43449;;0.01
C318437;PLN001;43450;;0.00
C108627;PLN001;43451;;0.00
C249495;PLN006;43451;43816;0.00
C298558;PLN004;43451;43816;0.00
C157151;PLN002;43452;;0.00
C169191;PLN006;43452;43817;0.00
C193425;PLN003;43452;43817;0.00
C317184;PLN004;43452;43817;0.07
C334551;PLN002;43452;;0.00
C181008;PLN005;43454;43819;0.00
C272187;PLN002;43454;;0.00
C350977;PLN005;43455;43820;0.00
C36043;PLN003;43455;43820;0.00
C41825;PLN004;43456;43821;0.00
C424794;PLN002;43456;;0.00
C433959;PLN003;43456;43821;0.00
C30499;PLN003;43457;43822;0.00
C447395;PLN005;43457;43822;0.00
C270115;PLN001;43458;;0.00
C456934;PLN005;43458;43823;0.00
C156447;PLN001;43459;;0.00
C196880;PLN004;43459;43824;0.00
C239723;PLN004;43459;43824;0.00
C275370;PLN004;43459;43824;0.02
C311068;PLN001;43459;;0.00
C122844;PLN004;43460;43825;0.00
C144619;PLN004;43460;43825;0.00
C176685;PLN003;43460;43825;0.00
C213428;PLN001;43460;;0.08
C314056;PLN004;43460;43825;0.00
C371979;PLN005;43460;43825;0.00
C390665;PLN006;43460;43825;0.00
C14506;PLN005;43461;43826;0.00
C335775;PLN004;43461;43826;0.00
C123860;PLN001;43462;;0.00
C146121;PLN004;43462;43827;0.00
C253419;PLN004;43462;43827;0.00
C318591;PLN001;43462;;0.00
C338390;PLN006;43462;43827;0.00
C378755;PLN006;43462;43827;0.00
C139531;PLN003;43463;43828;0.07
C172212;PLN001;43464;;0.00
C314779;PLN005;43464;43829;0.00
C349305;PLN005;43464;43829;0.00
C351082;PLN005;43464;43829;0.00
C396747;PLN004;43464;43829;0.00
C12324;PLN006;43465;43830;0.00
C205887;PLN004;43465;43830;0.00
C236429;PLN006;43465;43830;0.00
C335305;PLN005;43465;43830;0.00
C122743;PLN001;43466;;0.00
C180885;PLN002;43466;;0.00
C197493;PLN002;43466;;0.00
C336643;PLN003;43466;43831;0.00
C347551;PLN006;43466;43831;0.00
C351956;PLN006;43466;43831;0.00
C143976;PLN003;43497;43862;0.00
C173376;PLN003;43497;43862;0.00
C112320;PLN005;43525;43891;0.00
C306337;PLN006;43525;43891;0.00
C347970;PLN006;43525;43891;0.00
C127733;PLN003;43556;43922;0.00
C347605;PLN004;43556;43922;0.00
C12223;PLN003;43586;43952;0.00
C241059;PLN004;43586;43952;0.00
C294519;PLN001;43586;;0.01
C384953;PLN003;43586;43952;0.00
C129206;PLN006;43617;43983;0.00
C240539;PLN002;43647;;0.00
C303530;PLN001;43647;;0.00
C146427;PLN004;43678;44044;0.06
C348771;PLN003;43678;44044;0.09
C457108;PLN005;43678;44044;0.00
C251723;PLN005;43709;44075;0.00
C272970;PLN004;43709;44075;0.06
C33362;PLN003;43709;44075;0.00
C195211;PLN004;43739;44105;0.00
C133280;PLN002;43770;;0.00
C140257;PLN001;43770;;0.00
C344749;PLN006;43770;44136;0.04
C19443;PLN001;43800;;0.00
C144619;PLN006;43478;43843;0.00
C257528;PLN005;43478;43843;0.00
C243975;PLN005;43479;43844;0.00
C343296;PLN006;43479;43844;0.00
C131865;PLN004;43480;43845;0.00
C211696;PLN005;43480;43845;0.00
C21760;PLN003;43480;43845;0.00
C388868;PLN002;43480;;0.00
C205311;PLN002;43481;;0.04
C246840;PLN005;43481;43846;0.00
C281203;PLN003;43481;43846;0.00
C371179;PLN006;43481;43846;0.00
C127799;PLN003;43482;43847;0.00
C319427;PLN003;43482;43847;0.00
C392016;PLN004;43482;43847;0.00
C404136;PLN003;43482;43847;0.04
C447634;PLN005;43482;43847;0.00
C121459;PLN006;43483;43848;0.00
C16343;PLN005;43483;43848;0.00
C458270;PLN006;43483;43848;0.00
C36561;PLN002;43485;;0.00
C446569;PLN001;43485;;0.00
C269532;PLN005;43486;43851;0.00
C442418;PLN005;43486;43851;0.00
C198210;PLN004;43487;43852;0.00
C248336;PLN002;43487;;0.00
C323774;PLN005;43487;43852;0.00
C338558;PLN001;43487;;0.00
C136415;PLN003;43488;43853;0.00
C259771;PLN003;43488;43853;0.00
C307446;PLN003;43488;43853;0.05
C31290;PLN005;43488;43853;0.00
C141558;PLN005;43489;43854;0.00
C143757;PLN006;43489;43854;0.00
C274134;PLN003;43489;43854;0.00
C202967;PLN006;43490;43855;0.00
C360872;PLN006;43490;43855;0.02
C31867;PLN003;43491;43856;0.00
C323069;PLN001;43491;;0.10
C215220;PLN003;43492;43857;0.00
C270901;PLN001;43492;;0.00
C233212;PLN004;43493;43858;0.00
C255610;PLN006;43493;43858;0.03
C33443;PLN003;43493;43858;0.00
C432862;PLN003;43493;43858;0.00
C454555;PLN001;43493;;0.00
C105345;PLN006;43495;43860;0.00
C220808;PLN003;43495;43860;0.00
C249980;PLN006;43495;43860;0.00
C280943;PLN004;43495;43860;0.00
C437146;PLN006;43495;43860;0.00
C101373;PLN003;43496;43861;0.00
C145909;PLN005;43496;43861;0.00
C290985;PLN006;43496;43861;0.00
C313588;PLN005;43467;43832;0.00
C102915;PLN006;43498;43863;0.00
C116119;PLN006;43498;43863;0.00
C129708;PLN003;43498;43863;0.00
C102550;PLN006;43526;43892;0.00
C118708;PLN005;43526;43892;0.00
C124486;PLN002;43526;;0.00
C297043;PLN001;43526;;0.00
C378247;PLN004;43526;43892;0.00
C432526;PLN002;43526;;0.00
C458501;PLN003;43526;43892;0.00
C149522;PLN001;43557;;0.07
C198499;PLN006;43557;43923;0.00
C268607;PLN002;43557;;0.00
C391235;PLN001;43587;;0.00
C434579;PLN004;43587;43953;0.00
C123404;PLN004;43618;43984;0.00
C144526;PLN005;43618;43984;0.00
C320084;PLN001;43618;;0.10
C320951;PLN001;43618;;0.00
C151640;PLN005;43648;44014;0.00
C243021;PLN003;43648;44014;0.00
C298133;PLN005;43648;44014;0.00
C303530;PLN003;43648;44014;0.00
C308155;PLN005;43648;44014;0.00
C229220;PLN006;43679;44045;0.00
C43421;PLN002;43679;;0.00
C248184;PLN002;43710;;0.00
C298489;PLN005;43710;44076;0.00
C341776;PLN006;43710;44076;0.00
C37647;PLN004;43710;44076;0.00
C206294;PLN001;43740;;0.05
C249034;PLN001;43740;;0.00
C262330;PLN005;43740;44106;0.00
C422338;PLN001;43740;;0.00
C296277;PLN003;43771;44137;0.00
C215206;PLN002;43801;;0.00
C206469;PLN003;43509;43874;0.00
C362264;PLN005;43509;43874;0.00
C392579;PLN005;43509;43874;0.00
C400435;PLN002;43509;;0.00
C225693;PLN003;43510;43875;0.00
C310795;PLN004;43510;43875;0.00
C366355;PLN002;43510;;0.01
C417412;PLN003;43510;43875;0.02
C133715;PLN002;43511;;0.00
C143873;PLN005;43511;43876;0.00
C188713;PLN006;43511;43876;0.00
C107595;PLN005;43512;43877;0.02
C107630;PLN003;43512;43877;0.09
C144903;PLN005;43513;43878;0.00
C199135;PLN006;43513;43878;0.00
C347094;PLN006;43514;43879;0.00
C183526;PLN004;43515;43880;0.00
C192755;PLN004;43515;43880;0.00
C224752;PLN003;43515;43880;0.00
C327523;PLN002;43515;;0.00
C402387;PLN003;43515;43880;0.00
C130959;PLN002;43517;;0.00
C22034;PLN003;43517;43882;0.00
C226140;PLN004;43517;43882;0.00
C302899;PLN001;43517;;0.00
C399155;PLN005;43517;43882;0.00
C453894;PLN003;43517;43882;0.00
C260438;PLN001;43518;;0.00
C262134;PLN002;43518;;0.00
C402194;PLN004;43518;43883;0.00
C121255;PLN006;43519;43884;0.00
C199415;PLN001;43519;;0.00
C199854;PLN003;43519;43884;0.00
C301951;PLN006;43519;43884;0.00
C404115;PLN003;43519;43884;0.00
C417560;PLN005;43519;43884;0.00
C110988;PLN005;43520;43885;0.00
C388043;PLN006;43520;43885;0.00
C16873;PLN005;43521;43886;0.00
C297152;PLN005;43521;43886;0.00
C345197;PLN006;43521;43886;0.00
C351802;PLN003;43521;43886;0.00
C111193;PLN004;43522;43887;0.00
C130501;PLN005;43522;43887;0.00
C207947;PLN005;43522;43887;0.00
C237218;PLN005;43522;43887;0.00
C311477;PLN006;43522;43887;0.00
C413287;PLN002;43522;;0.03
C458943;PLN006;43522;43887;0.05
C220412;PLN003;43523;43888;0.07
C225211;PLN004;43523;43888;0.04
C233258;PLN001;43523;;0.00
C250626;PLN004;43523;43888;0.00
C329447;PLN002;43523;;0.00
C361963;PLN003;43523;43888;0.00
C432697;PLN002;43523;;0.00
C146549;PLN003;43524;43889;0.05
C160470;PLN003;43524;43889;0.00
C20805;PLN003;43524;43889;0.00
C389247;PLN003;43524;43889;0.00
C125286;PLN005;43468;43890;0.00
C174143;PLN003;43468;43890;0.00
C288609;PLN004;43468;43890;0.00
C369000;PLN006;43468;43890;0.10
C377068;PLN001;43468;;0.00
C434506;PLN004;43468;43890;0.10
C215925;PLN004;43499;43833;0.00
C130307;PLN003;43527;43864;0.00
C276855;PLN004;43527;43864;0.00
C130284;PLN002;43558;;0.00
C305703;PLN005;43558;43893;0.00
C339177;PLN001;43558;;0.02
C355763;PLN005;43558;43893;0.00
C131567;PLN004;43588;43924;0.00
C144903;PLN003;43588;43924;0.00
C175784;PLN003;43619;43954;0.00
C183606;PLN001;43619;;0.00
C394785;PLN003;43619;43954;0.00
C437146;PLN001;43619;;0.00
C448404;PLN004;43619;43954;0.00
C307388;PLN001;43649;;0.00
C335113;PLN006;43649;43985;0.00
C108757;PLN004;43680;44015;0.00
C132526;PLN001;43680;;0.00
C139916;PLN006;43680;44015;0.00
C209030;PLN004;43680;44015;0.00
C313554;PLN001;43680;;0.00
C288847;PLN003;43711;44046;0.00
C34514;PLN005;43711;44046;0.08
C41051;PLN004;43711;44046;0.00
C431239;PLN005;43711;44046;0.00
C131092;PLN003;43741;44077;0.05
C180548;PLN004;43741;44077;0.00
C334882;PLN004;43741;44077;0.00
C144849;PLN002;43772;;0.00
C231623;PLN006;43772;44107;0.00
C255840;PLN004;43772;44107;0.00
C374238;PLN001;43772;;0.00
C216014;PLN004;43802;44138;0.06
C258569;PLN006;43802;44138;0.00
C338390;PLN005;43802;44138;0.00
C356309;PLN003;43802;44138;0.00
C366868;PLN005;43802;44138;0.09
C418555;PLN002;43802;;0.00
C181467;PLN005;43537;44168;0.00
C28448;PLN003;43537;44168;0.00
C341657;PLN005;43537;44168;0.00
C422725;PLN003;43537;44168;0.10
C448133;PLN003;43537;44168;0.00
C449592;PLN004;43537;44168;0.00
C178988;PLN002;43538;;0.00
C179976;PLN006;43538;43903;0.00
C413666;PLN001;43538;;0.00
C103829;PLN004;43539;43904;0.00
C134840;PLN004;43539;43904;0.00
C455112;PLN006;43539;43904;0.00
C345842;PLN001;43540;;0.00
C393658;PLN006;43540;43905;0.00
C422381;PLN005;43540;43905;0.00
C176128;PLN005;43541;43906;0.00
C336643;PLN002;43541;;0.00
C131981;PLN006;43542;43907;0.00
C186501;PLN003;43542;43907;0.00
C28297;PLN004;43542;43907;0.00
C286213;PLN004;43542;43907;0.00
C440586;PLN002;43542;;0.00
C448422;PLN002;43542;;0.00
C451868;PLN005;43542;43907;0.00
C202923;PLN003;43543;43908;0.00
C243900;PLN002;43543;;0.00
C354631;PLN001;43543;;0.00
C425945;PLN005;43543;43908;0.00
C274892;PLN003;43544;43909;0.00
C353833;PLN006;43544;43909;0.00
C414250;PLN002;43544;;0.09
C197951;PLN005;43545;43910;0.00
C254469;PLN005;43545;43910;0.00
C300996;PLN002;43545;;0.00
C321104;PLN004;43545;43910;0.00
C250981;PLN005;43546;43911;0.00
C311717;PLN006;43547;43912;0.00
C112342;PLN002;43548;;0.00
C132135;PLN001;43548;;0.00
C152717;PLN003;43549;43914;0.06
C15858;PLN003;43549;43914;0.00
C205397;PLN006;43549;43914;0.00
C364126;PLN005;43549;43914;0.00
C397036;PLN003;43549;43914;0.00
C127799;PLN004;43550;43915;0.00
C163091;PLN003;43550;43915;0.00
C252093;PLN005;43550;43915;0.00
C268205;PLN006;43551;43916;0.00
C394872;PLN006;43551;43916;0.00
C396641;PLN004;43551;43916;0.00
C138971;PLN006;43552;43917;0.00
C215489;PLN002;43552;;0.00
C256162;PLN005;43552;43917;0.00
C362238;PLN003;43552;43917;0.00
C142020;PLN006;43553;43918;0.00
C279313;PLN005;43553;43918;0.00
C140229;PLN002;43554;;0.00
C16772;PLN002;43554;;0.00
C369459;PLN005;43554;43919;0.00
C124569;PLN006;43469;43921;0.00
C311706;PLN003;43469;43921;0.00
C397312;PLN003;43469;43921;0.00
C230711;PLN005;43500;43834;0.07
C315537;PLN002;43500;;0.00
C319754;PLN001;43500;;0.00
C433718;PLN003;43500;43834;0.00
C190668;PLN003;43528;43865;0.00
C264852;PLN006;43559;43894;0.07
C344749;PLN005;43559;43894;0.00
C358208;PLN005;43559;43894;0.00
C153697;PLN002;43589;;0.00
C239761;PLN005;43589;43925;0.00
C263737;PLN006;43589;43925;0.00
C354684;PLN006;43589;43925;0.00
C133321;PLN004;43620;43955;0.00
C177968;PLN003;43620;43955;0.00
C339274;PLN002;43620;;0.00
C415510;PLN006;43620;43955;0.00
C129607;PLN003;43650;43986;0.00
C162607;PLN004;43650;43986;0.00
C261196;PLN003;43650;43986;0.00
C312434;PLN004;43650;43986;0.00
C13171;PLN004;43681;44016;0.00
C286546;PLN005;43681;44016;0.02
C316886;PLN003;43681;44016;0.00
C328533;PLN004;43712;44047;0.00
C458530;PLN005;43712;44047;0.00
C114034;PLN004;43742;44078;0.00
C133824;PLN006;43742;44078;0.00
C293019;PLN002;43742;;0.00
C355591;PLN003;43742;44078;0.00
C450036;PLN006;43742;44078;0.00
C118180;PLN006;43773;44108;0.00
C193939;PLN001;43773;;0.07
C192779;PLN006;43803;44139;0.00
C230280;PLN002;43803;;0.10
C124606;PLN006;43568;44169;0.00
C132526;PLN004;43568;44169;0.00
C165798;PLN003;43568;44169;0.00
C306784;PLN004;43568;44169;0.00
C439151;PLN002;43568;;0.01
C445360;PLN001;43568;;0.00
C143321;PLN006;43569;43934;0.00
C151275;PLN005;43569;43934;0.00
C192179;PLN002;43569;;0.00
C321580;PLN004;43569;43934;0.00
C335048;PLN006;43569;43934;0.00
C386084;PLN002;43570;;0.09
C421408;PLN006;43570;43935;0.00
C110048;PLN006;43571;43936;0.00
C270236;PLN004;43571;43936;0.04
C298354;PLN003;43571;43936;0.00
C363834;PLN006;43571;43936;0.00
C178776;PLN004;43572;43937;0.00
C112104;PLN005;43573;43938;0.00
C122844;PLN004;43573;43938;0.00
C275711;PLN003;43573;43938;0.00
C393043;PLN006;43573;43938;0.00
C421408;PLN005;43573;43938;0.00
C112076;PLN002;43574;;0.00
C177419;PLN003;43574;43939;0.03
C398775;PLN003;43574;43939;0.02
C115546;PLN005;43575;43940;0.00
C183063;PLN006;43575;43940;0.00
C24315;PLN006;43575;43940;0.00
C271514;PLN002;43575;;0.00
C362094;PLN003;43575;43940;0.00
C123738;PLN004;43576;43941;0.00
C168626;PLN003;43576;43941;0.00
C428889;PLN005;43576;43941;0.00
C156009;PLN002;43577;;0.00
C358648;PLN006;43577;43942;0.08
C408796;PLN006;43578;43943;0.00
C104991;PLN001;43579;;0.00
C124606;PLN005;43579;43944;0.00
C132807;PLN006;43579;43944;0.00
C251323;PLN002;43580;;0.00
C255157;PLN005;43580;43945;0.09
C331116;PLN005;43580;43945;0.00
C18546;PLN003;43581;43946;0.00
C249034;PLN006;43581;43946;0.00
C331621;PLN006;43581;43946;0.00
C337156;PLN006;43581;43946;0.00
C364577;PLN005;43582;43947;0.04
C419455;PLN003;43582;43947;0.00
C160184;PLN006;43583;43948;0.03
C246115;PLN003;43583;43948;0.00
C275738;PLN005;43583;43948;0.00
C282264;PLN002;43583;;0.00
C386928;PLN003;43583;43948;0.00
C445799;PLN003;43583;43948;0.00
C234995;PLN006;43584;43949;0.00
C414120;PLN006;43584;43949;0.00
C415510;PLN004;43584;43949;0.00
C458596;PLN004;43584;43949;0.00
C26441;PLN005;43585;43950;0.00
C299269;PLN006;43585;43950;0.09
C301809;PLN005;43585;43950;0.00
C3955;PLN001;43585;;0.00
C13948;PLN003;43470;43951;0.04
C173495;PLN005;43501;43835;0.00
C187953;PLN001;43501;;0.03
C408929;PLN003;43501;43835;0.00
C104955;PLN004;43529;43866;0.00
C206526;PLN006;43529;43866;0.08
C313743;PLN006;43529;43866;0.00
C137783;PLN001;43560;;0.00
C149196;PLN001;43560;;0.00
C379561;PLN001;43560;;0.00
C274196;PLN005;43590;43926;0.00
C291920;PLN005;43590;43926;0.00
C307644;PLN005;43590;43926;0.00
C423924;PLN006;43590;43926;0.10
C143699;PLN006;43651;43987;0.00
C451418;PLN001;43651;;0.00
C32825;PLN006;43682;44017;0.00
C160470;PLN006;43713;44048;0.07
C247612;PLN006;43713;44048;0.00
C322612;PLN006;43713;44048;0.00
C327192;PLN003;43713;44048;0.00
C377524;PLN003;43713;44048;0.00
C446698;PLN006;43713;44048;0.08
C11065;PLN006;43743;44079;0.00
C386842;PLN004;43743;44079;0.00
C304061;PLN004;43804;44140;0.00
C343846;PLN006;43804;44140;0.07
